vin;is_owner;is_promo;region;city;brand;model;year;mileage;count_owners;air_condition;color;price;en_capacity;en_type;en_power;num_cylinders;fuel_waste_mix;body_type;modification;num_doors;gearbox_type;wheel_drive;steering_wheel;link;ad_date;avito_id;model_uid
;True;;Ивановская область;Родниковский р-н;ВАЗ (LADA);1111 Ока;2023;65000;4+;False;Белый;70000;749;Бензин;33;2.0;6.8;Хетчбэк;0.7 MT (33 л.с.);3;Механика;;Левый;https://www.avito.ru/ivanovskaya_oblast_rodniki/avtomobili/vaz_lada_1111_oka_0.7_mt_1999_65000km_3340279174;2023-07-29;3340279174;B5pXEsE
;True;;Ивановская область;Шуя;ВАЗ (LADA);2108;2023;10008;4+;False;Белый;160080;1300;Бензин;64;4.0;6.8;Хетчбэк;1.3 MT (64 л.с.);3;Механика;Передний;Левый;https://www.avito.ru/ivanovskaya_oblast_shuya/avtomobili/vaz_lada_2108_1.3_mt_1990_10008km_3306340800;2023-08-03;3306340800;wPQ9AFK
;True;;Тверская область;Тверь;УАЗ;3303;2023;70000;1;False;Зелёный;320000;2900;Бензин;99;4.0;16.5;Пикап;2.9 MT (99 л.с.);2;Механика;Полный;Левый;https://www.avito.ru/tver/avtomobili/uaz_3303_2.9_mt_1986_70000km_3302553223;2023-08-10;3302553223;R0VxkuE
;True;;Тверская область;Тверь;ВАЗ (LADA);2114 Samara;2023;119514;4+;False;Коричневый;285000;1596;Бензин;81;4.0;7.6;Хетчбэк;1.6 MT (81 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/tver/avtomobili/vaz_lada_2114_samara_1.6_mt_2013_119514km_3072108308;2023-08-09;3072108308;Bd7AMUE
;True;;Тверская область;Тверь;ГАЗ;ГАЗель Next;2015;290000;3;False;Серый;1000000;2800;Дизель;120;;;Фургон;2.8 D MT (120 л.с.);2;Механика;Задний;Левый;https://www.avito.ru/tver/avtomobili/gaz_gazel_next_2.8_mt_2015_290000km_3223578321;2023-08-15;3223578321;kN9R1UM
;True;;Тверская область;Тверь;ВАЗ (LADA);2115 Samara;2011;220000;2;False;Зелёный;190000;1596;Бензин;81;4.0;7.6;Седан;1.6 MT (81 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/tver/avtomobili/vaz_lada_2115_samara_1.6_mt_2011_220000km_3403686602;2023-08-14;3403686602;bN4lGhB
;True;;Тверская область;Тверь;ВАЗ (LADA);2112;2007;216372;4+;False;Серый;150000;1597;Бензин;81;4.0;7.6;Хетчбэк;1.6 MT (81 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/tver/avtomobili/vaz_lada_2112_1.6_mt_2007_216372km_2190930790;2023-08-15;2190930790;loAxyCW
;True;;Тверская область;Тверь;ГАЗ;ГАЗель 2747;2007;366000;3;False;Белый;380000;2500;Бензин;140;;;Фургон;2.5 MT (140 л.с.);2;Механика;Задний;Левый;https://www.avito.ru/tver/avtomobili/gaz_gazel_2747_2.5_mt_2007_366000km_2434374675;2023-08-14;2434374675;Jd1Ybc9
;True;;Тверская область;Калининский р-н;ГАЗ;ГАЗель 3302;2023;300000;4+;True;Белый;420000;2134;Дизель;95;;;Фургон;2.1 D MT (95 л.с.);2;Механика;Задний;Левый;https://www.avito.ru/tver/avtomobili/gaz_gazel_3302_2.1_mt_2004_300000km_2763511126;2023-08-06;2763511126;5ZjYrhx
;True;;Тверская область;Бежецкий муниципальный округ;ВАЗ (LADA);2131 (4x4) Рысь;2023;210000;2;False;Серебряный;480000;1690;Бензин;84;4;9.9;Внедорожник;1.7 MT (83 л.с.);5;Механика;Полный;Левый;https://www.avito.ru/bezhetsk/avtomobili/vaz_lada_2131_4x4_rys_1.7_mt_2013_210000km_3179021289;2023-08-11;3179021289;MEZZriE
;True;;Тверская область;Тверь;УАЗ;3909;2001;37000;3;False;Зелёный;289000;2900;Бензин;99;4;15.5;Микроавтобус;2.9 MT (99 л.с.);5;Механика;Полный;Левый;https://www.avito.ru/tver/avtomobili/uaz_3909_2001_2711203018;2023-08-14;2711203018;0Qk4Ohx
;True;;Тверская область;Тверь;ВАЗ (LADA);Kalina;2023;137000;3;False;Синий;130000;1596;Бензин;81;4.0;7.8;Седан;1.6 MT (81 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/tver/avtomobili/vaz_lada_kalina_1.6_mt_2006_137000km_3473854346;2023-08-08;3473854346;Gd24jTQ
;True;;Тверская область;Ржевский муниципальный округ;УАЗ;Hunter;2007;74000;3;False;Зелёный;700000;2235;Дизель;92;4;;Внедорожник;2.2 D MT (92 л.с.);5;Механика;Полный;Левый;https://www.avito.ru/rzhev/avtomobili/uaz_hunter_2.2_mt_2007_74000km_3257952371;2023-08-14;3257952371;PQrmnil
;True;;Тверская область;Тверь;ВАЗ (LADA);Kalina Cross;2023;80000;2;True;Оранжевый;620000;1596;Бензин;87;4.0;6.6;Универсал;1.6 MT (87 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/tver/avtomobili/vaz_lada_kalina_cross_1.6_mt_2015_80000km_2878480964;2023-08-09;2878480964;4wryeuJ
;True;;Тверская область;Тверь;ВАЗ (LADA);Kalina;2023;140000;2;True;Синий;350000;1596;Бензин;81;4.0;7.8;Хетчбэк;1.6 MT (81 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/tver/avtomobili/vaz_lada_kalina_1.6_mt_2012_140000km_3176273432;2023-08-12;3176273432;jN671ce
;True;;Тверская область;Вышневолоцкий г.о.;ВАЗ (LADA);2112;2023;250000;4+;False;Серебряный;100000;1597;Бензин;90;4.0;7.7;Хетчбэк;1.6 MT (90 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/vyshniy_volochek/avtomobili/vaz_lada_2112_1.6_mt_2003_250000km_3262484881;2023-08-11;3262484881;Nd1eOhr
;True;;Тверская область;Вышневолоцкий г.о.;ВАЗ (LADA);Granta;2023;99365;2;False;Бордовый;550000;1596;Бензин;87;4.0;6.6;Хетчбэк;1.6 MT (87 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/vyshniy_volochek/avtomobili/vaz_lada_granta_1.6_mt_2015_99365km_3181472026;2023-07-21;3181472026;WOBKPHm
;True;;Тверская область;Тверь;ГАЗ;ГАЗель 3302;2023;308000;2;False;Фиолетовый;350000;2287;Бензин;98;4.0;;Пикап;2.3 MT (98 л.с.);2;Механика;Задний;Левый;https://www.avito.ru/tver/avtomobili/gaz_gazel_3302_2.3_mt_2005_308000km_2116454155;2023-08-03;2116454155;mNjrGsG
;True;;Тверская область;Осташковский г.о.;ВАЗ (LADA);2109;2023;421000;4+;False;Зелёный;95000;1500;Бензин;72;4.0;7.7;Хетчбэк;1.5 MT (72 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/ostashkov/avtomobili/vaz_lada_2109_1.5_mt_1998_421000km_3344535959;2023-08-09;3344535959;9569bU3
;True;;Тверская область;Кимрский муниципальный округ;ВАЗ (LADA);2114 Samara;2023;210000;2;False;Синий;270000;1596;Бензин;81;4.0;7.6;Хетчбэк;1.6 MT (81 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/kimry/avtomobili/vaz_lada_2114_samara_1.6_mt_2011_210000km_2874123244;2023-08-04;2874123244;Bd7AMUE
;True;;Тверская область;Тверь;ВАЗ (LADA);Kalina;2023;254000;4+;False;Серый;250000;1596;Бензин;81;4.0;7.8;Седан;1.6 MT (81 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/tver/avtomobili/vaz_lada_kalina_1.6_mt_2008_254000km_3228419679;2023-08-12;3228419679;Gd24jTQ
;False;;Тверская область;Тверь;ВАЗ (LADA);Granta;2023;54700;1;False;Коричневый;635000;1596;Бензин;87;4.0;6.6;Седан;1.6 MT (87 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/tver/avtomobili/vaz_lada_granta_1.6_mt_2016_54700km_3114754879;2023-07-21;3114754879;806WZuY
;True;;Тверская область;Кашинский г.о.;ВАЗ (LADA);2107;2023;120000;3;False;Синий;160000;1568;Бензин;74;4.0;8.5;Седан;1.6 MT (74 л.с.);4;Механика;Задний;Левый;https://www.avito.ru/kashin/avtomobili/vaz_lada_2107_1.6_mt_2009_120000km_3124729819;2023-08-12;3124729819;wP1ymTK
;True;;Тверская область;Тверь;ГАЗ;69;1965;1000;3;False;Зелёный;1050000;2112;Бензин;55;4.0;1.0;Внедорожник;2.1 4WD MT (55 л.с.);3;Механика;Полный;Левый;https://www.avito.ru/tver/avtomobili/gaz_69_2.1_mt_1965_1000km_1136681551;2023-08-14;1136681551;kN669sM
;True;;Тверская область;Тверь;ВАЗ (LADA);Kalina;2023;99904;3;True;Красный;310000;1596;Бензин;98;4.0;7.2;Хетчбэк;1.6 MT (98 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/tver/avtomobili/vaz_lada_kalina_1.6_mt_2010_99904km_3203291301;2023-08-05;3203291301;v2KomHb
;True;;Тверская область;Тверь;УАЗ;3909;2023;29000;4+;False;Синий;500000;2700;Бензин;117;4;13.5;Микроавтобус;2.7 MT (117 л.с.);4;Механика;Полный;Левый;https://www.avito.ru/tver/avtomobili/uaz_3909_2.7_mt_2015_29000km_3014347556;2023-07-28;3014347556;QbYMVfn
;False;;Тверская область;г.о. Озёрный;ВАЗ (LADA);4x4 (Нива);2023;93000;4+;False;Белый;340000;1690;Бензин;82;4.0;10.5;Внедорожник;1.7 MT (82 л.с.);3;Механика;Полный;Левый;https://www.avito.ru/tverskaya_oblast_ozernyy/avtomobili/vaz_lada_4x4_niva_1.7_mt_2005_93000km_3156206380;2023-07-26;3156206380;NdOXWhr
;True;;Тверская область;Тверь;ВАЗ (LADA);Granta;2023;230000;3;False;Синий;200000;1596;Бензин;82;4.0;7.4;Седан;1.6 MT (82 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/tver/avtomobili/vaz_lada_granta_1.6_mt_2012_230000km_2742928654;2023-07-24;2742928654;0QPyxtx
;True;;Тверская область;Тверь;ГАЗ;ГАЗель 3302;2023;142100;4+;False;Белый;678999;2287;Бензин;110;4;;Фургон;2.3 MT (110 л.с.);2;Механика;Задний;Левый;https://www.avito.ru/tver/avtomobili/gaz_gazel_3302_2.3_mt_1999_142100km_3170853979;2023-07-26;3170853979;63emGTw
;True;;Тверская область;Тверь;ВАЗ (LADA);4x4 (Нива);2023;52000;4+;False;Фиолетовый;495000;1690;Бензин;80;4.0;1.0;Внедорожник;1.7 MT (80 л.с.);3;Механика;Полный;Левый;https://www.avito.ru/tver/avtomobili/vaz_lada_4x4_niva_1.7_mt_2010_52000km_3506230742;2023-08-09;3506230742;X0e3OTw
;False;;Тверская область;Тверь;ВАЗ (LADA);Granta;2023;56400;1;False;Белый;650000;1596;Бензин;87;4.0;6.8;Седан;1.6 MT (87 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/tver/avtomobili/vaz_lada_granta_1.6_mt_2018_56400km_3147438818;2023-07-30;3147438818;QOaGVCn
;True;;Тверская область;Бологовский р-н;Vortex;Tingo;2023;95000;4+;False;Белый;390000;1845;Бензин;132;4;9.2;Внедорожник;1.9 MT (132 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/bologoe/avtomobili/vortex_tingo_1.9_mt_2011_95000km_3293062330;2023-07-19;3293062330;Nd07Qhr
;True;;Тверская область;Калининский р-н;ВАЗ (LADA);Granta;2023;66000;2;False;Серый;529000;1596;Бензин;87;4.0;6.8;Хетчбэк;1.6 MT (87 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/tver/avtomobili/vaz_lada_granta_1.6_mt_2019_66000km_3002665770;2023-07-20;3002665770;mbKR3fG
;True;;Тверская область;Вышневолоцкий г.о.;УАЗ;Профи;2023;42000;2;True;Зелёный;1250000;2693;Бензин;150;4;;Фургон;2.7 4WD MT (150 л.с.);4;Механика;Полный;Левый;https://www.avito.ru/vyshniy_volochek/avtomobili/uaz_profi_2.7_mt_2017_42000km_2980618434;2023-08-08;2980618434;bNE45SB
;True;;Тверская область;Вышневолоцкий г.о.;ВАЗ (LADA);Priora;2023;207000;3;False;Чёрный;180000;1596;Бензин;98;4.0;7.2;Седан;1.6 MT (98 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/vyshniy_volochek/avtomobili/vaz_lada_priora_1.6_mt_2007_207000km_2453924293;2023-07-23;2453924293;o2drKfx
;True;;Тверская область;Торжок;ГАЗ;ГАЗель 2705;2023;100000;3;False;Серый;1150000;2700;Бензин;107;;1.0;Фургон;2.7 MT (107 л.с.);4;Механика;Задний;Левый;https://www.avito.ru/torzhok/avtomobili/gaz_gazel_2705_2.7_mt_2014_100000km_2574832492;2023-08-04;2574832492;7ONAQcr
;True;;Тверская область;Кашинский г.о.;ВАЗ (LADA);2108;2023;216000;4+;False;Красный;350000;1499;Бензин;70;4.0;7.7;Хетчбэк;1.5 MT (70 л.с.);3;Механика;Передний;Левый;https://www.avito.ru/kashin/avtomobili/vaz_lada_2108_1.5_mt_2001_216000km_3291550060;2023-08-02;3291550060;o26GNUx
;True;;Тверская область;Тверь;ГАЗ;ГАЗель 2705;2023;200000;4+;False;Синий;330000;2460;Бензин;124;;1.0;Фургон;2.5 MT (124 л.с.);4;Механика;;Левый;https://www.avito.ru/tver/avtomobili/gaz_gazel_2705_2.5_mt_2008_200000km_3144710817;2023-07-30;3144710817;v267mHb
;True;;Тверская область;Тверь;ВАЗ (LADA);2104;2023;102160;4+;False;Голубой;75000;1450;Бензин;72;4.0;7.0;Универсал;1.5 MT (72 л.с.);5;Механика;Задний;Левый;https://www.avito.ru/tver/avtomobili/vaz_lada_2104_1.5_mt_2001_102160km_3191702413;2023-07-30;3191702413;lNJnKCW
;True;;Тверская область;Бежецкий муниципальный округ;ВАЗ (LADA);2115 Samara;2023;300000;4+;False;Серебряный;90000;1500;Бензин;78;4.0;7.2;Седан;1.5 MT (78 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/bezhetsk/avtomobili/vaz_lada_2115_samara_1.5_mt_2003_300000km_3283385238;2023-07-17;3283385238;ORYoRtG
;True;;Тверь;Советская улица;ГАЗ;3110 Волга;2023;95000;3;False;Белый;120000;2445;Бензин;150;4;;Седан;2.4 MT (150 л.с.);4;Механика;Задний;Левый;https://www.avito.ru/tver/avtomobili/gaz_3110_volga_2.4_mt_1999_95000km_2477633860;2023-07-26;2477633860;240R3fA
;False;;Тверская область;Тверь;ВАЗ (LADA);Granta;2023;19500;1;False;Голубой;620000;1596;Бензин;82;4.0;7.4;Седан;1.6 MT (82 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/tver/avtomobili/vaz_lada_granta_1.6_mt_2012_19500km_3114899156;2023-08-02;3114899156;0QPyxtx
;True;;Ярославская область;Угличский р-н;ВАЗ (LADA);4x4 (Нива);2002;130000;3;False;Синий;340000;1690;Бензин;80;4.0;1.0;Внедорожник;1.7 MT (80 л.с.);3;Механика;Полный;Левый;https://www.avito.ru/uglich/avtomobili/vaz_lada_4x4_niva_1.7_mt_2002_130000km_3200531316;2023-08-15;3200531316;X0e3OTw
;True;;Ярославская область;Ростовский р-н;ВАЗ (LADA);Kalina;2010;235000;4+;False;Белый;230000;1596;Бензин;81;4.0;7.8;Универсал;1.6 MT (81 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/rostov/avtomobili/vaz_lada_kalina_1.6_mt_2010_235000km_3249163765;2023-08-15;3249163765;x2pwoS2
;False;;Ярославская область;Ярославль;ВАЗ (LADA);2107;2008;68000;1;False;Зелёный;145000;1452;Бензин;72;4.0;8.5;Седан;1.5 MT (72 л.с.);4;Механика;Задний;Левый;https://www.avito.ru/yaroslavl/avtomobili/vaz_lada_2107_1.5_mt_2008_68000km_3315812938;2023-08-15;3315812938;yPdbwsw
;True;;Ярославская область;Рыбинск;ГАЗ;ГАЗель 2747;2009;650000;4+;False;Белый;480000;2890;Бензин;107;;;Фургон;2.9 MT (107 л.с.);2;Механика;Задний;Левый;https://www.avito.ru/rybinsk/avtomobili/gaz_gazel_2747_2.9_mt_2009_650000km_3133313556;2023-08-15;3133313556;zN4Pyho
;False;;Ярославская область;Ярославль;ВАЗ (LADA);Kalina;2023;82000;2;False;Серебряный;459000;1596;Бензин;87;4.0;6.6;Универсал;1.6 MT (87 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/yaroslavl/avtomobili/vaz_lada_kalina_1.6_mt_2015_82000km_3241002609;2023-08-13;3241002609;kRZWlfM
;True;;Ярославская область;Ярославль;УАЗ;Hunter;2012;80000;2;False;Зелёный;850000;2693;Бензин;112;4;14.4;Внедорожник;2.7 MT (112 л.с.);5;Механика;Полный;Левый;https://www.avito.ru/yaroslavl/avtomobili/uaz_hunter_2.7_mt_2012_80000km_2708860326;2023-08-14;2708860326;a3m4eCd
;True;;Ярославская область;Ярославский р-н;ВАЗ (LADA);Niva Legend;2022;3775;1;True;Серый;900000;1690;Бензин;83;4.0;9.9;Внедорожник;1.7 MT (83 л.с.);3;Механика;Полный;Левый;https://www.avito.ru/yaroslavl/avtomobili/vaz_lada_niva_legend_1.7_mt_2022_3775km_3161349467;2023-08-14;3161349467;24j71sA
;True;;Ярославская область;Ярославль;ВАЗ (LADA);Vesta;2023;93500;1;True;Белый;950000;1596;Бензин;106;4.0;7.5;Универсал;1.6 MT (106 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/yaroslavl/avtomobili/vaz_lada_vesta_1.6_mt_2018_93500km_2904848059;2023-08-09;2904848059;pw7rBf4
;False;;Ярославская область;Ярославль;ВАЗ (LADA);Kalina;2023;36000;2;False;Зелёный;459000;1596;Бензин;81;4.0;7.8;Седан;1.6 MT (81 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/yaroslavl/avtomobili/vaz_lada_kalina_1.6_mt_2010_36000km_3127455320;2023-08-11;3127455320;Gd24jTQ
