brand;model;car_year;mileage;body_type;price;link
ГАЗ;Соболь 2310;2015;220000;Пикап;700000.0;https://www.avito.ru/moskva/avtomobili/gaz_sobol_2310_2015_3117739312
ВАЗ (LADA);4x4 (Нива);2002;98900;Внедорожник;270000.0;https://www.avito.ru/moskva/avtomobili/vaz_lada_4x4_niva_2002_3362604161
ГАЗ;ГАЗель Next;2019;141572;Фургон;2750000.0;https://www.avito.ru/moskva/avtomobili/gaz_gazel_next_2019_2425603550
ГАЗ;ГАЗель Next;2018;81000;Микроавтобус;1730000.0;https://www.avito.ru/moskovskaya_oblast_troitsk/avtomobili/gaz_gazel_next_2.8_mt_2018_81_000_km_2415266753
ВАЗ (LADA);2107;2008;100000;Седан;150000.0;https://www.avito.ru/moskva/avtomobili/vaz_lada_2107_2008_2638240011
ВАЗ (LADA);4x4 (Нива);2017;145000;Внедорожник;480000.0;https://www.avito.ru/hotkovo/avtomobili/vaz_lada_4x4_niva_2017_3009690848
ГАЗ;Соболь 2752;2012;230000;Фургон;450000.0;https://www.avito.ru/moskovskaya_oblast_krasnogorsk/avtomobili/gaz_sobol_2752_2012_2416379039
ВАЗ (LADA);Vesta;2021;65000;Универсал;1500000.0;https://www.avito.ru/moskva/avtomobili/vaz_lada_vesta_2021_3180669643
ВАЗ (LADA);2101;1976;55500;Седан;599000.0;https://www.avito.ru/moskva/avtomobili/vaz_lada_2101_1976_2947574118
ВАЗ (LADA);Kalina;2007;100000;Седан;200000.0;https://www.avito.ru/moskva/avtomobili/vaz_lada_kalina_2007_3362062644
ГАЗ;ГАЗель 3302;2020;224320;Фургон;1600000.0;https://www.avito.ru/podolsk/avtomobili/gaz_gazel_3302_2020_2944188428
ГАЗ;ГАЗель 3302;2008;470000;Фургон;999000.0;https://www.avito.ru/kokoshkino/avtomobili/gaz_gazel_3302_2008_2775909369
ВАЗ (LADA);2114 Samara;2011;215000;Хетчбэк;163000.0;https://www.avito.ru/dmitrov/avtomobili/vaz_lada_2114_samara_2011_3068100989
ВАЗ (LADA);Vesta;2020;65000;Универсал;1250000.0;https://www.avito.ru/sergiev_posad/avtomobili/vaz_lada_vesta_2020_2966925997
ВАЗ (LADA);Kalina;2005;91600;Седан;290000.0;https://www.avito.ru/podolsk/avtomobili/vaz_lada_kalina_2005_3242513622
ВАЗ (LADA);Granta;2021;36000;Седан;980000.0;https://www.avito.ru/sergiev_posad/avtomobili/vaz_lada_granta_1.6_mt_2021_36_000_km_2919774042
УАЗ;3909;2003;21000;Микроавтобус;295000.0;https://www.avito.ru/zhukovskiy/avtomobili/uaz_3909_2003_3040743995
ВАЗ (LADA);4x4 (Нива);1995;150000;Внедорожник;260000.0;https://www.avito.ru/sergiev_posad/avtomobili/vaz_lada_4x4_niva_1995_3009630403
ВАЗ (LADA);Priora;2007;182500;Седан;230000.0;https://www.avito.ru/moskva/avtomobili/vaz_lada_priora_2007_2957888127
ВАЗ (LADA);Granta;2012;357263;Седан;250000.0;https://www.avito.ru/odintsovo/avtomobili/vaz_lada_granta_2012_3155335051
ВАЗ (LADA);Granta;2015;189000;Седан;750000.0;https://www.avito.ru/kubinka/avtomobili/vaz_lada_granta_2015_3105486016
ВАЗ (LADA);2115 Samara;2003;85000;Седан;249900.0;https://www.avito.ru/moskva/avtomobili/vaz_lada_2115_samara_1.5_mt_2003_85_000_km_2976720085
ГАЗ;ГАЗель Next;2021;24600;Фургон;2350000.0;https://www.avito.ru/podolsk/avtomobili/gaz_gazel_next_2021_3250449698
ГАЗ;ГАЗель 2705;2014;230000;Фургон;750000.0;https://www.avito.ru/istra/avtomobili/gaz_gazel_2705_2014_2257903036
ВАЗ (LADA);2114 Samara;2007;169000;Хетчбэк;150000.0;https://www.avito.ru/moskovskaya_oblast_krasnogorsk/avtomobili/vaz_lada_2114_samara_2007_2998098977
ВАЗ (LADA);2107;2005;99999;Седан;70000.0;https://www.avito.ru/elektrogorsk/avtomobili/vaz_lada_2107_2005_2833597842
ВАЗ (LADA);Granta;2021;106000;Седан;785000.0;https://www.avito.ru/lyubertsy/avtomobili/vaz_lada_granta_2021_3282512752
ВАЗ (LADA);4x4 (Нива);2022;10000;Внедорожник;960000.0;https://www.avito.ru/pushkino/avtomobili/vaz_lada_4x4_niva_2022_3019017783
ВАЗ (LADA);Niva;2020;58000;Внедорожник;1100000.0;https://www.avito.ru/balashiha/avtomobili/vaz_lada_niva_2020_2318272483
ВАЗ (LADA);4x4 (Нива);2007;107000;Внедорожник;450000.0;https://www.avito.ru/moskva/avtomobili/vaz_lada_4x4_niva_2007_3101173831
ВАЗ (LADA);2112;2007;153000;Хетчбэк;200000.0;https://www.avito.ru/lyubertsy/avtomobili/vaz_lada_2112_2007_3151897206
ВАЗ (LADA);2109;1999;190000;Хетчбэк;150000.0;https://www.avito.ru/moskovskaya_oblast_chehov/avtomobili/vaz_lada_2109_1999_3362567390
ВАЗ (LADA);2101;1983;10000;Седан;149999.0;https://www.avito.ru/moskva/avtomobili/vaz_lada_2101_1983_2735942501
ВАЗ (LADA);2101;1980;20000;Седан;125000.0;https://www.avito.ru/odintsovo/avtomobili/vaz_lada_2101_1980_2731885203
ВАЗ (LADA);2114 Samara;2011;198000;Хетчбэк;285000.0;https://www.avito.ru/andreevka/avtomobili/vaz_lada_2114_samara_2011_3146181493
ВАЗ (LADA);4x4 (Нива);2009;86646;Внедорожник;362000.0;https://www.avito.ru/glebovskiy/avtomobili/vaz_lada_4x4_niva_2009_2861412529
ВАЗ (LADA);2110;2003;166500;Седан;155000.0;https://www.avito.ru/kotelniki/avtomobili/vaz_lada_2110_2003_2889538840
УАЗ;Patriot;2021;9300;Внедорожник;2650000.0;https://www.avito.ru/moskovskaya_oblast_chehov/avtomobili/uaz_patriot_2021_2795189708
ВАЗ (LADA);4x4 (Нива);2017;41000;Внедорожник;760000.0;https://www.avito.ru/selyatino/avtomobili/vaz_lada_4x4_niva_2017_2738669914
ВАЗ (LADA);4x4 (Нива);2011;45500;Внедорожник;420000.0;https://www.avito.ru/lobnya/avtomobili/vaz_lada_4x4_niva_2011_2637706155
ВАЗ (LADA);Vesta;2020;64000;Седан;1113798.0;https://www.avito.ru/dubovoe/avtomobili/vaz_lada_vesta_1.6_mt_2020_64_000_km_3098064261
ВАЗ (LADA);2112;2005;209000;Хетчбэк;165000.0;https://www.avito.ru/belgorod/avtomobili/vaz_lada_2112_1.6_mt_2005_209_000_km_3182397232
ВАЗ (LADA);2115 Samara;2009;160000;Седан;235000.0;https://www.avito.ru/belgorod/avtomobili/vaz_lada_2115_samara_1.6_mt_2009_160_000_km_3237373034
ВАЗ (LADA);2113 Samara;2008;169000;Хетчбэк;195000.0;https://www.avito.ru/streletskoe/avtomobili/vaz_lada_2113_samara_2008_3182239354
ВАЗ (LADA);Largus;2021;21000;Универсал;1750000.0;https://www.avito.ru/belgorod/avtomobili/vaz_lada_largus_1.6_mt_2021_21_000_km_3106741718
ВАЗ (LADA);4x4 (Нива);2015;78000;Внедорожник;480000.0;https://www.avito.ru/streletskoe/avtomobili/vaz_lada_4x4_niva_2015_3047104652
ВАЗ (LADA);4x4 (Нива);2010;126000;Внедорожник;280000.0;https://www.avito.ru/streletskoe/avtomobili/vaz_lada_4x4_niva_2010_2927256015
ГАЗ;ГАЗель 3302;2011;288000;Фургон;600000.0;https://www.avito.ru/gubkin/avtomobili/gaz_gazel_3302_2011_2642565837
ВАЗ (LADA);2105;2000;100000;Седан;70000.0;https://www.avito.ru/belgorodskaya_oblast_mayskiy/avtomobili/vaz_lada_2105_1.5_mt_2000_100_000_km_3244049748
ГАЗ;ГАЗель 3302;2006;235000;Фургон;765000.0;https://www.avito.ru/belgorod/avtomobili/gaz_gazel_3302_2006_3250452568
ВИС;2347;2013;49000;Фургон;585000.0;https://www.avito.ru/staryy_oskol/avtomobili/vis_2347_2013_2925588121
ВАЗ (LADA);Priora;2014;171000;Хетчбэк;599999.0;https://www.avito.ru/staryy_oskol/avtomobili/vaz_lada_priora_2014_3068209868
ВАЗ (LADA);Vesta;2020;47000;Седан;1150000.0;https://www.avito.ru/staryy_oskol/avtomobili/vaz_lada_vesta_2020_3210082876
ВАЗ (LADA);4x4 (Нива);1987;178000;Внедорожник;120000.0;https://www.avito.ru/belgorod/avtomobili/vaz_lada_4x4_niva_1.6_mt_1987_178_000_km_3182560351
ВАЗ (LADA);Vesta;2019;157000;Седан;816000.0;https://www.avito.ru/staryy_oskol/avtomobili/vaz_lada_vesta_1.6_mt_2019_157_000_km_2626418449
ГАЗ;ГАЗель 3302;2003;182354;Фургон;190000.0;https://www.avito.ru/staryy_oskol/avtomobili/gaz_gazel_3302_2003_3426625077
ГАЗ;21 Волга;1970;94561;Седан;600000.0;https://www.avito.ru/belgorod/avtomobili/gaz_21_volga_2.5_mt_1970_94_561_km_2816722138
ГАЗ;ГАЗель 33023;2004;140000;Фургон;300000.0;https://www.avito.ru/dubovoe/avtomobili/gaz_gazel_33023_2.3_mt_2004_140_000_km_3006637607
ВАЗ (LADA);Granta;2013;232000;Седан;240000.0;https://www.avito.ru/belgorod/avtomobili/vaz_lada_granta_2013_3031008845
ГАЗ;ГАЗель 33023;2010;440000;Фургон;600000.0;https://www.avito.ru/belgorod/avtomobili/gaz_gazel_33023_2010_3061002713
ВАЗ (LADA);2114 Samara;2006;230000;Хетчбэк;140000.0;https://www.avito.ru/belgorodskaya_oblast_stroitel/avtomobili/vaz_lada_2114_samara_2006_3076260751
ВАЗ (LADA);2113 Samara;2006;210000;Хетчбэк;245000.0;https://www.avito.ru/razumnoe/avtomobili/vaz_lada_2113_samara_2006_3251196846
ВАЗ (LADA);2101;1980;26000;Седан;129000.0;https://www.avito.ru/belgorod/avtomobili/vaz_lada_2101_1.3_mt_1980_26_000_km_2962931076
ВАЗ (LADA);Granta;2013;160000;Седан;480000.0;https://www.avito.ru/belgorodskaya_oblast_alekseevka/avtomobili/vaz_lada_granta_2013_3029718148
ВАЗ (LADA);Granta;2013;178000;Седан;380000.0;https://www.avito.ru/staryy_oskol/avtomobili/vaz_lada_granta_2013_3039823781
ВАЗ (LADA);Priora;2012;210000;Хетчбэк;350000.0;https://www.avito.ru/volokonovka/avtomobili/vaz_lada_priora_2012_3183769614
ГАЗ;ГАЗель 2705;2001;600000;Фургон;85000.0;https://www.avito.ru/dubovoe/avtomobili/gaz_gazel_2705_2001_2490694162
ГАЗ;ГАЗель Next;2017;131774;Фургон;1700000.0;https://www.avito.ru/staryy_oskol/avtomobili/gaz_gazel_next_2017_3100497713
ВАЗ (LADA);2111;2000;199000;Универсал;80000.0;https://www.avito.ru/maslova_pristan/avtomobili/vaz_lada_2111_2000_2405343421
ВАЗ (LADA);Vesta;2019;130000;Седан;860000.0;https://www.avito.ru/gubkin/avtomobili/vaz_lada_vesta_2019_2342506287
ВАЗ (LADA);Priora;2014;240000;Универсал;490000.0;https://www.avito.ru/chernyanka/avtomobili/vaz_lada_priora_2014_3094242060
ВАЗ (LADA);Priora;2012;80000;Седан;453000.0;https://www.avito.ru/korocha/avtomobili/vaz_lada_priora_2012_3023450521
ВАЗ (LADA);2104;2006;30000;Универсал;280000.0;https://www.avito.ru/belgorod/avtomobili/vaz_lada_2104_2006_3297866082
ВАЗ (LADA);XRAY;2017;200000;Хетчбэк;795000.0;https://www.avito.ru/staryy_oskol/avtomobili/vaz_lada_xray_2017_2616860203
ВАЗ (LADA);2107;2000;50000;Седан;64000.0;https://www.avito.ru/belgorod/avtomobili/vaz_lada_2107_2000_2341563562
ГАЗ;31105 Волга;2005;58000;Седан;500000.0;https://www.avito.ru/staryy_oskol/avtomobili/gaz_31105_volga_2005_2439705575
ГАЗ;ГАЗель 2747;2002;99999;Фургон;165000.0;https://www.avito.ru/tomarovka/avtomobili/gaz_gazel_2747_2002_2140713713
ВАЗ (LADA);Granta Cross;2020;54000;Универсал;900000.0;https://www.avito.ru/belgorod/avtomobili/vaz_lada_granta_cross_2020_3394298530
ВИС;2349;2020;131131;Фургон;1200000.0;https://www.avito.ru/staryy_oskol/avtomobili/vis_2349_2020_2638004346
ВАЗ (LADA);2108;1995;70000;Хетчбэк;130000.0;https://www.avito.ru/staryy_oskol/avtomobili/vaz_lada_2108_1995_3040735858
ВАЗ (LADA);Kalina;2015;102000;Универсал;570000.0;https://www.avito.ru/staryy_oskol/avtomobili/vaz_lada_kalina_2015_2746107438
ВАЗ (LADA);4x4 (Нива);2010;150000;Внедорожник;310000.0;https://www.avito.ru/staryy_oskol/avtomobili/vaz_lada_4x4_niva_2010_3184478880
ВАЗ (LADA);Kalina;2008;270664;Хетчбэк;280000.0;https://www.avito.ru/belgorod/avtomobili/vaz_lada_kalina_2008_3040990199
ВАЗ (LADA);2112;2004;300000;Хетчбэк;140000.0;https://www.avito.ru/belgorod/avtomobili/vaz_lada_2112_2004_3015209069
ВАЗ (LADA);Vesta;2020;60000;Универсал;1900000.0;https://www.avito.ru/belgorodskaya_oblast_alekseevka/avtomobili/vaz_lada_vesta_2020_2555050524
ВАЗ (LADA);2102;1977;124805;Универсал;90000.0;https://www.avito.ru/belgorodskaya_oblast_alekseevka/avtomobili/vaz_lada_2102_1.3_mt_1977_124_805_km_3068716763
ВАЗ (LADA);2110;2012;204545;Седан;210000.0;https://www.avito.ru/belgorodskaya_oblast_alekseevka/avtomobili/vaz_lada_2110_2012_2952066048
ВАЗ (LADA);2101;1986;71300;Седан;235000.0;https://www.avito.ru/belgorod/avtomobili/vaz_lada_2101_1986_1018525924
ВАЗ (LADA);2105;2006;47145;Седан;190000.0;https://www.avito.ru/novyy_oskol/avtomobili/vaz_lada_2105_2006_3111009017
ВАЗ (LADA);21099;1999;166719;Седан;155000.0;https://www.avito.ru/staryy_oskol/avtomobili/vaz_lada_21099_1.5_mt_1999_166_719_km_2550195078
ВАЗ (LADA);Vesta;2018;110085;Седан;800000.0;https://www.avito.ru/staryy_oskol/avtomobili/vaz_lada_vesta_2018_3128455759
ВАЗ (LADA);21099;1997;250000;Седан;80000.0;https://www.avito.ru/veydelevka/avtomobili/vaz_lada_21099_1997_2823026819
ВАЗ (LADA);2107;2005;80000;Седан;80000.0;https://www.avito.ru/belgorod/avtomobili/vaz_lada_2107_1.6_mt_2005_80_000_km_3104260844
ВАЗ (LADA);Granta;2014;134800;Седан;312000.0;https://www.avito.ru/kursk/avtomobili/vaz_lada_granta_2014_2744610320
ВАЗ (LADA);2107;2010;31000;Седан;340000.0;https://www.avito.ru/kursk/avtomobili/vaz_lada_2107_2010_2578111094
ВАЗ (LADA);2112;2008;300000;Хетчбэк;220000.0;https://www.avito.ru/voronezh/avtomobili/vaz_lada_2112_1.6_mt_2008_300_000_km_3194862646
ВАЗ (LADA);Granta;2016;100000;Седан;460000.0;https://www.avito.ru/kursk/avtomobili/vaz_lada_granta_1.6_mt_2016_100_000_km_3057532255
ВАЗ (LADA);Vesta;2021;33700;Седан;1178000.0;https://www.avito.ru/gorshechnoe/avtomobili/vaz_lada_vesta_2021_3071297254
ВАЗ (LADA);Priora;2010;79870;Универсал;365000.0;https://www.avito.ru/tula/avtomobili/vaz_lada_priora_1.6_mt_2010_79_870_km_3132041724
ВАЗ (LADA);Granta;2012;131415;Седан;325000.0;https://www.avito.ru/kursk/avtomobili/vaz_lada_granta_1.6_mt_2012_131_415_km_3083036293
ВАЗ (LADA);Granta;2012;92000;Седан;369000.0;https://www.avito.ru/gryazi/avtomobili/vaz_lada_granta_2012_3049313378
ВАЗ (LADA);4x4 (Нива);2003;190000;Внедорожник;220000.0;https://www.avito.ru/liski/avtomobili/vaz_lada_4x4_niva_1.7_mt_2003_190_000_km_2774743021
ВАЗ (LADA);Kalina;2008;135000;Седан;330000.0;https://www.avito.ru/orel/avtomobili/vaz_lada_kalina_1.4_mt_2008_135_000_km_3071500425
ВАЗ (LADA);Priora;2010;188000;Седан;280000.0;https://www.avito.ru/klintsy/avtomobili/vaz_lada_priora_2010_2984322585
ВАЗ (LADA);Granta;2023;3800;Седан;850000.0;https://www.avito.ru/sevsk/avtomobili/vaz_lada_granta_1.6_mt_2023_3_800_km_3131890854
ВАЗ (LADA);Priora;2008;224544;Хетчбэк;295000.0;https://www.avito.ru/kursk/avtomobili/vaz_lada_priora_2008_3063644578
ВАЗ (LADA);Largus;2013;180000;Универсал;630000.0;https://www.avito.ru/orel/avtomobili/vaz_lada_largus_1.6_mt_2013_180_000_km_3098745794
ВАЗ (LADA);Priora;2010;112499;Универсал;320000.0;https://www.avito.ru/kursk/avtomobili/vaz_lada_priora_2010_2910327239
ВАЗ (LADA);Granta;2017;72000;Седан;560000.0;https://www.avito.ru/kursk/avtomobili/vaz_lada_granta_2017_3172668600
ВАЗ (LADA);XRAY;2018;69000;Хетчбэк;787000.0;https://www.avito.ru/bryansk/avtomobili/vaz_lada_xray_2018_2388964235
ВАЗ (LADA);Vesta;2016;162000;Седан;705000.0;https://www.avito.ru/lokot/avtomobili/vaz_lada_vesta_1.6_mt_2016_162_000_km_3006269442
ГАЗ;ГАЗель 3221;2010;48000;Микроавтобус;445000.0;https://www.avito.ru/livny/avtomobili/gaz_gazel_3221_2010_2458961744
ГАЗ;ГАЗель 2747;2002;250000;Фургон;380000.0;https://www.avito.ru/kursk/avtomobili/gaz_gazel_2747_2002_2729747433
ВАЗ (LADA);Vesta;2021;62000;Универсал;1320000.0;https://www.avito.ru/lipetsk/avtomobili/vaz_lada_vesta_1.6_mt_2021_62_000_km_3168215487
ВАЗ (LADA);Largus;2018;155000;Универсал;810000.0;https://www.avito.ru/bryansk/avtomobili/vaz_lada_largus_2018_2629830964
ВАЗ (LADA);2112;2007;260000;Хетчбэк;290000.0;https://www.avito.ru/klimovo/avtomobili/vaz_lada_2112_2007_3007552427
ВАЗ (LADA);2110;1999;251000;Седан;65000.0;https://www.avito.ru/bryansk/avtomobili/vaz_lada_2110_1999_3088824491
ГАЗ;ГАЗель 3302;2014;531000;Фургон;770000.0;https://www.avito.ru/bryansk/avtomobili/gaz_gazel_3302_2.9_mt_2014_531_000_km_3261431594
ВАЗ (LADA);Kalina;2005;147000;Седан;218000.0;https://www.avito.ru/bryansk/avtomobili/vaz_lada_kalina_2005_2581492572
ВАЗ (LADA);2114 Samara;2012;166227;Хетчбэк;210000.0;https://www.avito.ru/karachev/avtomobili/vaz_lada_2114_samara_1.6_mt_2012_166_227_km_3192448682
ВАЗ (LADA);Priora;2011;64000;Универсал;390000.0;https://www.avito.ru/starodub/avtomobili/vaz_lada_priora_2011_2760537018
ВАЗ (LADA);Granta;2015;112000;Седан;445000.0;https://www.avito.ru/bryansk/avtomobili/vaz_lada_granta_2015_3209867885
ВАЗ (LADA);2109;1992;243955;Хетчбэк;70000.0;https://www.avito.ru/seltso/avtomobili/vaz_lada_2109_1992_3163630868
ВАЗ (LADA);2109;2001;335000;Хетчбэк;160000.0;https://www.avito.ru/klintsy/avtomobili/vaz_lada_2109_1.5_mt_2001_335_000_km_3251281982
ВАЗ (LADA);Priora;2012;270000;Хетчбэк;240000.0;https://www.avito.ru/pochep/avtomobili/vaz_lada_priora_2012_2753554665
УАЗ;3962;2005;100000;Микроавтобус;450000.0;https://www.avito.ru/bryansk/avtomobili/uaz_3962_2005_2592419192
ВАЗ (LADA);Granta;2022;12522;Седан;860000.0;https://www.avito.ru/bryansk/avtomobili/vaz_lada_granta_2022_3076523938
ВАЗ (LADA);XRAY;2017;125000;Хетчбэк;900000.0;https://www.avito.ru/bryansk/avtomobili/vaz_lada_xray_2017_2455058997
ВАЗ (LADA);2104;2008;91000;Универсал;200000.0;https://www.avito.ru/klintsy/avtomobili/vaz_lada_2104_2008_2937643714
ВАЗ (LADA);21099;1997;98789;Седан;65000.0;https://www.avito.ru/bryansk/avtomobili/vaz_lada_21099_1.5_mt_1997_98_789_km_2935408671
ВАЗ (LADA);2115 Samara;2008;190000;Седан;135000.0;https://www.avito.ru/rognedino/avtomobili/vaz_lada_2115_samara_2008_2584271070
УАЗ;Patriot;2022;5900;Внедорожник;1550000.0;https://www.avito.ru/dyatkovo/avtomobili/uaz_patriot_2022_3053552807
ВАЗ (LADA);Granta;2021;16000;Седан;855000.0;https://www.avito.ru/bryansk/avtomobili/vaz_lada_granta_1.6_mt_2021_16_000_km_2183783652
ВАЗ (LADA);Granta;2021;33000;Седан;1099000.0;https://www.avito.ru/maykop/avtomobili/vaz_lada_granta_2021_3038122777
ВАЗ (LADA);2113 Samara;2005;100000;Хетчбэк;98000.0;https://www.avito.ru/giaginskaya/avtomobili/vaz_lada_2113_samara_1.5_mt_2005_100_000_km_3205461453
ВАЗ (LADA);2110;2006;229000;Седан;250000.0;https://www.avito.ru/maykop/avtomobili/vaz_lada_2110_1.6_mt_2006_229_000_km_2664140277
ВАЗ (LADA);4x4 (Нива);2016;60000;Внедорожник;525000.0;https://www.avito.ru/maykop/avtomobili/vaz_lada_4x4_niva_2016_2932758779
ВАЗ (LADA);2112;2007;60000;Хетчбэк;210000.0;https://www.avito.ru/maykop/avtomobili/vaz_lada_2112_2007_2513289990
ВАЗ (LADA);2109;1998;178000;Хетчбэк;130000.0;https://www.avito.ru/yablonovskiy/avtomobili/vaz_lada_2109_1998_3196776857
ВАЗ (LADA);Largus;2020;54519;Универсал;1350000.0;https://www.avito.ru/dondukovskaya/avtomobili/vaz_lada_largus_2020_2969469476
ВАЗ (LADA);Priora;2010;210000;Седан;260000.0;https://www.avito.ru/nevinnomyssk/avtomobili/vaz_lada_priora_1.6_mt_2010_210_000_km_2824668596
ВАЗ (LADA);4x4 (Нива);2009;180000;Внедорожник;380000.0;https://www.avito.ru/severskaya/avtomobili/vaz_lada_4x4_niva_1.7_mt_2009_180_000_km_3132657886
ВАЗ (LADA);Vesta Cross;2021;46581;Универсал;1400000.0;https://www.avito.ru/nevinnomyssk/avtomobili/vaz_lada_vesta_cross_1.6_mt_2021_46_581_km_2823186214
ВАЗ (LADA);2112;2004;178000;Хетчбэк;190000.0;https://www.avito.ru/armavir/avtomobili/vaz_lada_2112_1.6_mt_2004_178_000_km_3174826290
ВАЗ (LADA);Priora;2009;234000;Хетчбэк;230000.0;https://www.avito.ru/novotitarovskaya/avtomobili/vaz_lada_priora_1.6_mt_2009_234_000_km_3051370062
ВАЗ (LADA);2115 Samara;2011;110000;Седан;350000.0;https://www.avito.ru/nevinnomyssk/avtomobili/vaz_lada_2115_samara_1.6_mt_2011_110_000_km_3378384279
